Name,Year,Made,Condition,Price of car,LATITUDE of car,LONGITUDE of car
Tesla Model 158,2018,USA,Used,56911,+43.106413,-85.227995
Tesla Model 159,2018,USA,Used,38767,+43.101713,-85.243569
Tesla Model 160,2018,USA,Used,51083,+43.091126,-85.244106
Tesla Model 161,2018,USA,Used,52131,+43.084495,-85.279982
Tesla Model 162,2018,USA,Used,48926,+42.979078,-85.262257
Tesla Model 163,2018,USA,Used,53767,+43.061135,-85.21644
Tesla Model 164,2018,USA,Used,40856,+43.105020,-85.149434
Tesla Model 165,2018,USA,Used,49227,+43.070538,-85.116039
Tesla Model 166,2018,USA,Used,45435,+42.821319,-85.146469
Tesla Model 167,2018,USA,Used,38106,+42.778548,-85.140603
Tesla Model 168,2018,USA,Used,38528,+42.786392,-85.126751
Tesla Model 169,2018,USA,Used,44082,+42.812479,-85.007792
Tesla Model 170,2018,USA,Used,48175,+42.927046,-85.263434
Tesla Model 171,2018,USA,Used,48523,+42.905291,-85.243413
Tesla Model 172,2018,USA,Used,48585,+42.926302,-85.20601
Tesla Model 173,2018,USA,Used,57393,+42.851435,-85.227861
Tesla Model 174,2018,USA,Used,47650,+42.813731,-85.259372
Tesla Model 175,2018,USA,Used,43656,+42.876012,-84.92809
Tesla Model 176,2018,USA,Used,39982,+42.895538,-84.898281
Tesla Model 177,2018,USA,Used,46323,+42.864375,-84.905657
Tesla Model 178,2018,USA,Used,56934,+42.866864,-84.895837
Tesla Model 179,2018,USA,Used,42465,+42.826541,-84.915244
Tesla Model 180,2018,USA,Used,52238,+42.835427,-84.873839
Tesla Model 181,2018,USA,Used,42689,+43.000961,-85.093306
Tesla Model 182,2018,USA,Used,47477,+42.997544,-85.067017
Tesla Model 183,2018,USA,Used,54168,+42.999059,-85.034422
Tesla Model 184,2018,USA,Used,47054,+42.984676,-85.077021
Tesla Model 185,2018,USA,Used,51651,+42.985209,-85.066518
Tesla Model 186,2018,USA,Used,54159,+42.984114,-85.057859
Tesla Model 187,2018,USA,Used,47105,+42.983264,-85.047782
Tesla Model 188,2018,USA,Used,54357,+42.974082,-85.023755
Tesla Model 189,2018,USA,Used,56615,+42.977078,-85.157453
Tesla Model 190,2018,USA,Used,43976,+42.899459,-85.13923
Tesla Model 191,2018,USA,Used,50669,+42.916417,-85.035652
Tesla Model 192,2018,USA,Used,39138,+42.959275,-85.089844
Tesla Model 193,2018,USA,Used,45588,+42.977693,-85.092455
Tesla Model 194,2018,USA,Used,55674,+42.961420,-85.076745
Tesla Model 195,2018,USA,Used,41805,+42.979889,-85.104448
Tesla Model 196,2018,USA,Used,48639,+44.478836,-83.814512
Tesla Model 197,2018,USA,Used,44413,+44.440989,-83.359284
Tesla Model 198,2018,USA,Used,56002,+44.450418,-83.452989
Tesla Model 199,2018,USA,Used,55577,+44.339105,-83.368514
Tesla Model 200,2018,USA,Used,48172,+44.410123,-83.444918
Tesla Model 201,2018,USA,Used,53079,+44.307223,-83.573406
Tesla Model 202,2018,USA,Used,42418,+44.296099,-83.484092
Tesla Model 203,2018,USA,Used,57893,+44.475446,-83.362365
Tesla Model 204,2018,USA,Used,38305,+44.478348,-83.333561
Tesla Model 205,2018,USA,Used,52793,+44.491556,-83.324116
Tesla Model 206,2018,USA,Used,51739,+44.420629,-83.33687
Tesla Model 207,2018,USA,Used,47762,+44.398128,-83.334231
Tesla Model 208,2018,USA,Used,46099,+44.443116,-83.331262
Tesla Model 209,2018,USA,Used,43482,+44.280418,-83.499627
Tesla Model 210,2018,USA,Used,49568,+44.270516,-83.520487
Tesla Model 211,2018,USA,Used,56256,+44.287132,-83.488951
Tesla Model 212,2018,USA,Used,38784,+44.287366,-83.448467
Tesla Model 213,2018,USA,Used,44108,+44.271126,-83.536989
Tesla Model 214,2018,USA,Used,56325,+44.256250,-83.564106
Tesla Model 215,2018,USA,Used,39895,+44.225465,-83.648538
Tesla Model 216,2018,USA,Used,39508,+44.237079,-83.81949
Tesla Model 217,2018,USA,Used,41470,+44.313705,-83.73136
Tesla Model 218,2018,USA,Used,52215,+44.419656,-83.852373
Tesla Model 219,2018,USA,Used,47262,+44.382508,-83.84128
Tesla Model 220,2018,USA,Used,51668,+44.337874,-83.657459
Tesla Model 221,2018,USA,Used,47100,+44.407119,-83.778787
Tesla Model 222,2018,USA,Used,55765,+44.329646,-82.844738
Tesla Model 223,2018,USA,Used,49387,+46.138711,-88.302866
Tesla Model 224,2018,USA,Used,40898,+46.135601,-88.467535
Tesla Model 225,2018,USA,Used,56386,+46.222003,-88.635962
Tesla Model 226,2018,USA,Used,48314,+46.073946,-88.723174
Tesla Model 227,2018,USA,Used,46816,+46.092226,-88.637348
Tesla Model 228,2018,USA,Used,41889,+46.109709,-88.661849
Tesla Model 229,2018,USA,Used,39272,+46.076954,-88.625611
Tesla Model 230,2018,USA,Used,40342,+46.060346,-88.598901
Tesla Model 231,2018,USA,Used,39269,+46.055819,-88.351807
Tesla Model 232,2018,USA,Used,51010,+46.098053,-88.340055
Tesla Model 233,2018,USA,Used,47646,+43.771727,-84.968278
Tesla Model 234,2018,USA,Used,44605,+43.774466,-84.805354
Tesla Model 235,2018,USA,Used,47390,+43.587303,-85.013409
Tesla Model 236,2018,USA,Used,55082,+43.694276,-85.004101
Tesla Model 237,2018,USA,Used,40971,+43.643733,-85.00799
Tesla Model 238,2018,USA,Used,55718,+43.520518,-85.041611
Tesla Model 239,2018,USA,Used,50338,+43.512767,-84.940851
Tesla Model 240,2018,USA,Used,51693,+43.514486,-84.846927
Tesla Model 241,2018,USA,Used,48775,+43.519159,-84.765789
Tesla Model 242,2018,USA,Used,56201,+43.583573,-84.824999
Tesla Model 243,2018,USA,Used,47855,+43.581134,-84.794235
Tesla Model 244,2018,USA,Used,57062,+43.584991,-84.784074
Tesla Model 245,2018,USA,Used,46259,+43.585001,-84.779368
Tesla Model 246,2018,USA,Used,54934,+43.593970,-84.770537
Tesla Model 247,2018,USA,Used,50878,+43.594758,-84.779135
Tesla Model 248,2018,USA,Used,53749,+43.592252,-84.77904
Tesla Model 249,2018,USA,Used,57633,+43.593868,-84.755507
Tesla Model 250,2018,USA,Used,55552,+43.586053,-84.75819
Tesla Model 251,2018,USA,Used,50942,+43.577683,-84.757803
Tesla Model 252,2018,USA,Used,42398,+43.586473,-84.77259
Tesla Model 253,2018,USA,Used,40650,+43.562379,-84.777607
Tesla Model 254,2018,USA,Used,49524,+43.509099,-84.671379
Tesla Model 255,2018,USA,Used,55310,+43.523414,-84.691416
Tesla Model 256,2018,USA,Used,49215,+43.576203,-84.653995
Tesla Model 257,2018,USA,Used,45432,+43.673004,-84.940052
Tesla Model 258,2018,USA,Used,51497,+43.672845,-84.819311
Tesla Model 259,2018,USA,Used,42152,+43.695672,-84.761089
Tesla Model 260,2018,USA,Used,44024,+43.778323,-84.666948
Tesla Model 261,2018,USA,Used,40793,+43.663866,-84.697624
Tesla Model 262,2018,USA,Used,42923,+43.639068,-84.643191
Tesla Model 263,2018,USA,Used,48084,+43.599738,-84.683202
Tesla Model 264,2018,USA,Used,42534,+43.605720,-84.74702
Tesla Model 265,2018,USA,Used,42106,+43.617277,-84.728306
Tesla Model 266,2018,USA,Used,44092,+43.609738,-84.760734
Tesla Model 267,2018,USA,Used,48964,+43.600794,-84.757711
Tesla Model 268,2018,USA,Used,40824,+43.618470,-84.787299
Tesla Model 269,2018,USA,Used,56178,+43.607604,-84.775982
Tesla Model 270,2018,USA,Used,54390,+43.602638,-84.794986
Tesla Model 271,2018,USA,Used,54143,+43.600508,-84.784735
Tesla Model 272,2018,USA,Used,40063,+43.600469,-84.774002
Tesla Model 273,2018,USA,Used,40621,+43.603289,-84.92238
Tesla Model 274,2018,USA,Used,45922,+43.613507,-84.813271
Tesla Model 275,2018,USA,Used,44139,+43.581646,-84.871983
Tesla Model 276,2018,USA,Used,45178,+42.265010,-84.41976
Tesla Model 277,2018,USA,Used,57941,+42.255710,-84.419257
Tesla Model 278,2018,USA,Used,46637,+42.258072,-84.42772
Tesla Model 279,2018,USA,Used,42291,+42.259909,-84.406422
Tesla Model 280,2018,USA,Used,42375,+42.251248,-84.412074
Tesla Model 281,2018,USA,Used,47793,+42.255859,-84.414282
Tesla Model 282,2018,USA,Used,45606,+42.265059,-84.414407
Tesla Model 283,2018,USA,Used,41978,+42.264219,-84.387532
Tesla Model 284,2018,USA,Used,57393,+42.261871,-84.381456
Tesla Model 285,2018,USA,Used,44847,+42.257485,-84.387391
Tesla Model 286,2018,USA,Used,55387,+42.255684,-84.383852
Tesla Model 287,2018,USA,Used,52789,+42.253014,-84.386609
Tesla Model 288,2018,USA,Used,48815,+42.250003,-84.425883
Tesla Model 289,2018,USA,Used,54209,+42.246902,-84.412006
Tesla Model 290,2018,USA,Used,54191,+42.244824,-84.427222
Tesla Model 291,2018,USA,Used,41344,+42.240041,-84.427263
Tesla Model 292,2018,USA,Used,38983,+42.223196,-84.421113
Tesla Model 293,2018,USA,Used,41537,+42.232078,-84.424312
Tesla Model 294,2018,USA,Used,44031,+42.242802,-84.416729
Tesla Model 295,2018,USA,Used,45506,+42.236450,-84.416622
Tesla Model 296,2018,USA,Used,48748,+42.236179,-84.420892
Tesla Model 297,2018,USA,Used,40812,+42.242879,-84.420811
Tesla Model 298,2018,USA,Used,40142,+42.241969,-84.410548
Tesla Model 299,2018,USA,Used,54277,+42.236456,-84.407629
Tesla Model 300,2018,USA,Used,41761,+42.235730,-84.413
Tesla Model 301,2018,USA,Used,49099,+42.234681,-84.401051
Tesla Model 302,2018,USA,Used,51624,+42.239231,-84.401255
Tesla Model 303,2018,USA,Used,49966,+42.250145,-84.377891
Tesla Model 304,2018,USA,Used,38969,+42.243207,-84.384618
Tesla Model 305,2018,USA,Used,44740,+42.248713,-84.38395
Tesla Model 306,2018,USA,Used,43635,+42.229297,-84.396471
Tesla Model 307,2018,USA,Used,44042,+42.228638,-84.403812
Tesla Model 308,2018,USA,Used,54672,+42.230418,-84.412691
Tesla Model 309,2018,USA,Used,53063,+42.222847,-84.404657
Tesla Model 310,2018,USA,Used,47395,+42.220956,-84.382595
Tesla Model 311,2018,USA,Used,43596,+42.216095,-84.400301
Tesla Model 312,2018,USA,Used,51713,+42.201361,-84.393566
Tesla Model 313,2018,USA,Used,51988,+42.197757,-84.379156
Tesla Model 314,2018,USA,Used,45839,+42.188110,-84.388786
Tesla Model 315,2018,USA,Used,41425,+42.195701,-84.399229
Tesla Model 316,2018,USA,Used,55341,+42.204658,-84.416305
Tesla Model 317,2018,USA,Used,38878,+42.183811,-84.416054
Tesla Model 318,2018,USA,Used,49989,+42.210070,-84.432545
Tesla Model 319,2018,USA,Used,49527,+42.181094,-84.443936
Tesla Model 320,2018,USA,Used,42722,+42.197711,-84.458204
Tesla Model 321,2018,USA,Used,49474,+42.241235,-84.459077
Tesla Model 322,2018,USA,Used,53914,+42.240236,-84.439307
Tesla Model 323,2018,USA,Used,53111,+42.221095,-84.443997
Tesla Model 324,2018,USA,Used,38287,+42.226997,-84.464271
Tesla Model 325,2018,USA,Used,49973,+42.237230,-84.502762
Tesla Model 326,2018,USA,Used,54639,+42.223258,-84.543207
Tesla Model 327,2018,USA,Used,50258,+42.207113,-84.55062
Tesla Model 328,2018,USA,Used,53841,+42.205836,-84.503048
Tesla Model 329,2018,USA,Used,54101,+42.272400,-84.450654
Tesla Model 330,2018,USA,Used,47412,+42.258478,-84.440119
Tesla Model 331,2018,USA,Used,40966,+42.251275,-84.454367
Tesla Model 332,2018,USA,Used,56747,+42.271407,-84.437982
Tesla Model 333,2018,USA,Used,48443,+42.316338,-84.416699
Tesla Model 334,2018,USA,Used,56474,+42.315720,-84.458098
Tesla Model 335,2018,USA,Used,38524,+42.295537,-84.448696
Tesla Model 336,2018,USA,Used,49558,+42.281351,-84.459427
Tesla Model 337,2018,USA,Used,41360,+42.299594,-84.407697
Tesla Model 338,2018,USA,Used,56788,+42.277231,-84.420591
Tesla Model 339,2018,USA,Used,56077,+42.297599,-84.424702
Tesla Model 340,2018,USA,Used,40057,+42.295327,-84.389501
Tesla Model 341,2018,USA,Used,43484,+42.286820,-84.371463
Tesla Model 342,2018,USA,Used,43157,+42.278452,-84.397412
Tesla Model 343,2018,USA,Used,51686,+42.261410,-84.37071
Tesla Model 344,2018,USA,Used,51983,+42.246963,-84.369144
Tesla Model 345,2018,USA,Used,41097,+42.279818,-84.297028
Tesla Model 346,2018,USA,Used,49726,+42.267849,-84.353297
Tesla Model 347,2018,USA,Used,56325,+42.250077,-84.353991
Tesla Model 348,2018,USA,Used,53583,+42.269049,-84.317318
Tesla Model 349,2018,USA,Used,57620,+42.254500,-84.291688
Tesla Model 350,2018,USA,Used,55078,+42.240473,-84.331133
Tesla Model 351,2018,USA,Used,40978,+42.228137,-84.318667
Tesla Model 352,2018,USA,Used,43685,+42.217214,-84.284576
Tesla Model 353,2018,USA,Used,52977,+42.218256,-84.325459
Tesla Model 354,2018,USA,Used,45980,+42.225436,-84.333272
Tesla Model 355,2018,USA,Used,41383,+42.222868,-84.351202
Tesla Model 356,2018,USA,Used,53087,+42.197083,-84.335029
Tesla Model 357,2018,USA,Used,45808,+42.182237,-84.307892
Tesla Model 358,2018,USA,Used,56268,+42.163253,-84.278695
Tesla Model 359,2018,USA,Used,51940,+42.190163,-84.24848
Tesla Model 360,2018,USA,Used,52861,+42.173996,-84.2322
Tesla Model 361,2018,USA,Used,39255,+42.121072,-84.456516
Tesla Model 362,2018,USA,Used,46441,+42.114744,-84.404784
Tesla Model 363,2018,USA,Used,43919,+42.119769,-84.255399
Tesla Model 364,2018,USA,Used,50555,+42.109493,-84.267863
Tesla Model 365,2018,USA,Used,47520,+42.087910,-84.291246
Tesla Model 366,2018,USA,Used,44285,+42.092737,-84.235391
Tesla Model 367,2018,USA,Used,57355,+42.120307,-84.339677
Tesla Model 368,2018,USA,Used,40285,+42.092606,-84.309256
Tesla Model 369,2018,USA,Used,57422,+42.118410,-84.321028
Tesla Model 370,2018,USA,Used,47115,+42.203310,-84.655974
Tesla Model 371,2018,USA,Used,40848,+42.209164,-84.574603
Tesla Model 372,2018,USA,Used,53383,+42.166449,-84.645198
Tesla Model 373,2018,USA,Used,56844,+42.140775,-84.565653
Tesla Model 374,2018,USA,Used,52231,+42.151373,-84.513721
Tesla Model 375,2018,USA,Used,49027,+42.092577,-84.496297
Tesla Model 376,2018,USA,Used,52485,+42.096695,-84.551297
Tesla Model 377,2018,USA,Used,40296,+42.106657,-84.616983
Tesla Model 378,2018,USA,Used,53742,+42.115117,-84.677743
Tesla Model 379,2018,USA,Used,53475,+42.283229,-84.501255
Tesla Model 380,2018,USA,Used,43905,+42.303409,-84.569471
Tesla Model 381,2018,USA,Used,40711,+42.257156,-84.573989
Tesla Model 382,2018,USA,Used,41127,+42.280956,-84.631225
Tesla Model 383,2018,USA,Used,39737,+42.278583,-84.695383
Tesla Model 384,2018,USA,Used,50602,+42.378862,-84.690293
Tesla Model 385,2018,USA,Used,56155,+42.364297,-84.58736
Tesla Model 386,2018,USA,Used,57732,+42.386725,-84.527535
Tesla Model 387,2018,USA,Used,50328,+42.386570,-84.455959
Tesla Model 388,2018,USA,Used,51210,+42.391421,-84.399087
Tesla Model 389,2018,USA,Used,40320,+42.340241,-84.425486
Tesla Model 390,2018,USA,Used,45849,+42.360681,-84.374679
Tesla Model 391,2018,USA,Used,51674,+42.390629,-84.341702
Tesla Model 392,2018,USA,Used,49400,+42.398347,-84.288823
Tesla Model 393,2018,USA,Used,46460,+42.366476,-84.323163
Tesla Model 394,2018,USA,Used,39140,+42.335620,-84.308115
Tesla Model 395,2018,USA,Used,51540,+42.349406,-84.234197
Tesla Model 396,2018,USA,Used,52186,+42.349742,-84.190956
Tesla Model 397,2018,USA,Used,55828,+42.372913,-84.152576
Tesla Model 398,2018,USA,Used,42815,+42.144201,-84.1846
Tesla Model 399,2018,USA,Used,52710,+42.088892,-84.161304
Tesla Model 400,2018,USA,Used,45848,+42.089506,-84.196223
Tesla Model 401,2018,USA,Used,43789,+42.208933,-84.189825
Tesla Model 402,2018,USA,Used,47377,+42.256320,-84.188091
Tesla Model 403,2018,USA,Used,38583,+42.248962,-84.21738
Tesla Model 404,2018,USA,Used,43771,+42.257724,-84.396692
Tesla Model 405,2018,USA,Used,39392,+42.265133,-84.398236
Tesla Model 406,2018,USA,Used,52641,+42.252438,-84.398686
Tesla Model 407,2018,USA,Used,46810,+42.300165,-85.560744
Tesla Model 408,2018,USA,Used,41765,+42.295744,-85.558974
Tesla Model 409,2018,USA,Used,57518,+42.299005,-85.566773
Tesla Model 410,2018,USA,Used,55356,+42.290281,-85.586489
Tesla Model 411,2018,USA,Used,38202,+42.303721,-85.581601
Tesla Model 412,2018,USA,Used,53346,+42.306829,-85.586955
Tesla Model 413,2018,USA,Used,46649,+42.300684,-85.587355
Tesla Model 414,2018,USA,Used,55955,+42.299828,-85.592131
Tesla Model 415,2018,USA,Used,49937,+42.300087,-85.597889
Tesla Model 416,2018,USA,Used,49948,+42.306274,-85.595492
Tesla Model 417,2018,USA,Used,39846,+42.304826,-85.60607
Tesla Model 418,2018,USA,Used,47779,+42.298124,-85.602377
Tesla Model 419,2018,USA,Used,54357,+42.294394,-85.595041
Tesla Model 420,2018,USA,Used,39216,+42.289901,-85.602232
Tesla Model 421,2018,USA,Used,41689,+42.294792,-85.60371
Tesla Model 422,2018,USA,Used,45591,+42.283388,-85.586275
Tesla Model 423,2018,USA,Used,47750,+42.278008,-85.593043
Tesla Model 424,2018,USA,Used,38257,+42.282503,-85.593546
Tesla Model 425,2018,USA,Used,49756,+42.285585,-85.594159
Tesla Model 426,2018,USA,Used,49279,+42.287461,-85.592889
Tesla Model 427,2018,USA,Used,47019,+42.284574,-85.564355
Tesla Model 428,2018,USA,Used,38162,+42.282956,-85.569709
Tesla Model 429,2018,USA,Used,55627,+42.279000,-85.56384
Tesla Model 430,2018,USA,Used,43341,+42.276451,-85.564367
Tesla Model 431,2018,USA,Used,56452,+42.274764,-85.564668
Tesla Model 432,2018,USA,Used,51105,+42.272789,-85.564869
Tesla Model 433,2018,USA,Used,57454,+42.268917,-85.563868
Tesla Model 434,2018,USA,Used,43094,+42.275005,-85.573682
Tesla Model 435,2018,USA,Used,41641,+42.279068,-85.571364
Tesla Model 436,2018,USA,Used,41979,+42.274375,-85.580659
Tesla Model 437,2018,USA,Used,43822,+42.269190,-85.584696
Tesla Model 438,2018,USA,Used,54490,+42.277392,-85.586019
Tesla Model 439,2018,USA,Used,53086,+42.264824,-85.593441
Tesla Model 440,2018,USA,Used,52800,+42.269426,-85.603044
Tesla Model 441,2018,USA,Used,56902,+42.270301,-85.610243
Tesla Model 442,2018,USA,Used,56010,+42.328132,-85.563171
Tesla Model 443,2018,USA,Used,38131,+42.326372,-85.636408
Tesla Model 444,2018,USA,Used,49989,+42.326263,-85.618408
Tesla Model 445,2018,USA,Used,51859,+42.325543,-85.592583
Tesla Model 446,2018,USA,Used,38327,+42.317702,-85.617061
Tesla Model 447,2018,USA,Used,46642,+42.316141,-85.641605
Tesla Model 448,2018,USA,Used,42198,+42.306189,-85.634038
Tesla Model 449,2018,USA,Used,39000,+42.291892,-85.634193
Tesla Model 450,2018,USA,Used,50239,+42.298819,-85.632957
Tesla Model 451,2018,USA,Used,53157,+42.305668,-85.619554
Tesla Model 452,2018,USA,Used,49447,+42.299329,-85.623803
Tesla Model 453,2018,USA,Used,45331,+42.298414,-85.616632
Tesla Model 454,2018,USA,Used,57838,+42.294026,-85.611801
Tesla Model 455,2018,USA,Used,46270,+42.292719,-85.621803
Tesla Model 456,2018,USA,Used,53126,+42.287484,-85.614655
Tesla Model 457,2018,USA,Used,43002,+42.277086,-85.611438
Tesla Model 458,2018,USA,Used,47974,+42.279781,-85.603424
Tesla Model 459,2018,USA,Used,54605,+42.301145,-85.643591
Tesla Model 460,2018,USA,Used,40833,+42.288154,-85.64046
Tesla Model 461,2018,USA,Used,43528,+42.281628,-85.636664
Tesla Model 462,2018,USA,Used,56776,+42.278945,-85.623855
Tesla Model 463,2018,USA,Used,47947,+42.275954,-85.621602
Tesla Model 464,2018,USA,Used,40005,+42.276687,-85.628975
Tesla Model 465,2018,USA,Used,48744,+42.274250,-85.642883
Tesla Model 466,2018,USA,Used,39290,+42.267140,-85.620407
Tesla Model 467,2018,USA,Used,52036,+42.263313,-85.623028
Tesla Model 468,2018,USA,Used,49947,+42.267274,-85.635729
Tesla Model 469,2018,USA,Used,42102,+42.257972,-85.620604
Tesla Model 470,2018,USA,Used,57331,+42.254449,-85.621411
Tesla Model 471,2018,USA,Used,45917,+42.250972,-85.633687
Tesla Model 472,2018,USA,Used,53165,+42.256304,-85.59235
Tesla Model 473,2018,USA,Used,57261,+42.248338,-85.592395
Tesla Model 474,2018,USA,Used,49117,+42.254092,-85.597434
Tesla Model 475,2018,USA,Used,51951,+42.251839,-85.606331
Tesla Model 476,2018,USA,Used,53772,+42.264878,-85.584877
Tesla Model 477,2018,USA,Used,54783,+42.261421,-85.584622
Tesla Model 478,2018,USA,Used,56581,+42.255902,-85.585469
Tesla Model 479,2018,USA,Used,40245,+42.247894,-85.58304
Tesla Model 480,2018,USA,Used,53257,+42.266325,-85.552876
Tesla Model 481,2018,USA,Used,52375,+42.265450,-85.564046
Tesla Model 482,2018,USA,Used,43974,+42.261961,-85.562846
Tesla Model 483,2018,USA,Used,51701,+42.266292,-85.57251
Tesla Model 484,2018,USA,Used,52075,+42.256321,-85.558876
Tesla Model 485,2018,USA,Used,49226,+42.250490,-85.551515
Tesla Model 486,2018,USA,Used,44934,+42.253210,-85.56806
Tesla Model 487,2018,USA,Used,56794,+42.281412,-85.539415
Tesla Model 488,2018,USA,Used,39260,+42.297951,-85.551274
Tesla Model 489,2018,USA,Used,40826,+42.241089,-85.54043
Tesla Model 490,2018,USA,Used,44179,+42.234464,-85.536298
Tesla Model Y,2019,USA,New,61158,+44.987028,-93.093358
Tesla Model Y,2019,USA,New,51042,+44.989037,-93.101359
Tesla Model Y,2019,USA,New,67984,+44.980196,-93.102518
Tesla Model Y,2019,USA,New,65457,+44.975118,-93.099731
Tesla Model Y,2019,USA,New,50257,+44.984674,-93.085951
Tesla Model Y,2019,USA,New,59664,+44.985104,-93.079776
Tesla Model Y,2019,USA,New,64082,+44.989059,-93.04764
Tesla Model Y,2019,USA,New,62649,+44.983181,-93.065112
Tesla Model Y,2019,USA,New,53553,+44.983322,-93.07364
Tesla Model Y,2019,USA,New,66077,+44.988484,-93.071612
Tesla Model Y,2019,USA,New,52842,+44.985162,-93.011072
Tesla Model Y,2019,USA,New,62973,+44.979626,-93.014603
Tesla Model Y,2019,USA,New,61873,+44.979760,-93.022521
Tesla Model Y,2019,USA,New,49436,+44.984476,-93.02096
Tesla Model Y,2019,USA,New,66285,+44.989119,-93.019994
Tesla Model Y,2019,USA,New,63549,+44.989957,-93.029669
Tesla Model Y,2019,USA,New,52705,+44.986484,-93.030549
Tesla Model Y,2019,USA,New,62711,+44.988383,-93.040675
Tesla Model Y,2019,USA,New,54654,+44.982970,-93.038938
Tesla Model Y,2019,USA,New,62653,+44.983056,-93.030426
Tesla Model Y,2019,USA,New,55645,+44.979581,-93.034985
Tesla Model Y,2019,USA,New,61166,+44.978953,-93.111895
Tesla Model Y,2019,USA,New,68180,+44.975204,-93.110576
